id,code,code_name,f_code,f_time_from,f_time_to,f_price,fees,total_price,from,airport_from,to,airport_to,type
vta16169905170,vta,Vietravel Airlines,VU 358,13:40:00 03/04/2021,14:35:00 03/04/2021,50000,646000,696000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Aregow (A) - Vé không hoàn
vj16169905201,vj,Vietjet,VJ366,14:25:00 03/04/2021,15:20:00 03/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Eco
vna16169905234,vna,Vietnam Airlines,VN1384,14:50:00 03/04/2021,15:55:00 03/04/2021,409000,671000,1080000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EC)-T
vna16169905265,vna,Pacific Airlines,VN6224,15:20:00 03/04/2021,16:25:00 03/04/2021,259000,666000,925000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EC)-E
vna16169905306,vna,Vietnam Airlines,VN7080,15:25:00 03/04/2021,16:30:00 03/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vna16169905337,vna,Vietnam Airlines,VN1386,17:50:00 03/04/2021,18:55:00 03/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vj16169905362,vj,Vietjet,VJ362,19:40:00 03/04/2021,20:35:00 03/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Eco
vj16169905470,vj,Vietjet,VJ361,07:00:00 03/04/2021,07:50:00 03/04/2021,49000,645900,694900,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169905550,vna,Vietnam Airlines,VN7389,08:10:00 03/04/2021,09:10:00 03/04/2021,99000,660000,759000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16169905591,vna,Vietnam Airlines,VN1381,08:45:00 03/04/2021,09:45:00 03/04/2021,99000,660000,759000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
qh16169905620,qh,Bamboo Airways,QH1321,10:50:00 03/04/2021,11:45:00 03/04/2021,49000,657000,706000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vna16169905652,vna,Vietnam Airlines,VN1383,11:35:00 03/04/2021,12:35:00 03/04/2021,99000,660000,759000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16169905693,vna,Pacific Airlines,VN6221,12:35:00 03/04/2021,13:30:00 03/04/2021,149000,655000,804000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vta16169905720,vta,Vietravel Airlines,VU 359,15:25:00 03/04/2021,16:20:00 03/04/2021,50000,646000,696000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Aregow (A) - Vé không hoàn
vj16169905751,vj,Vietjet,VJ367,16:30:00 03/04/2021,17:25:00 03/04/2021,49000,645900,694900,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169905784,vna,Vietnam Airlines,VN1385,16:40:00 03/04/2021,17:40:00 03/04/2021,409000,671000,1080000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-T
vna16169905825,vna,Pacific Airlines,VN6225,17:00:00 03/04/2021,18:05:00 03/04/2021,149000,655000,804000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vna16169905866,vna,Vietnam Airlines,VN7081,17:10:00 03/04/2021,18:10:00 03/04/2021,99000,660000,759000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16169905897,vna,Vietnam Airlines,VN1387,19:40:00 03/04/2021,20:40:00 03/04/2021,99000,660000,759000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16169905932,vj,Vietjet,VJ363,21:15:00 03/04/2021,22:10:00 03/04/2021,49000,645900,694900,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169906020,vj,Vietjet,VJ242,06:10:00 03/04/2021,08:10:00 03/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16169906110,vna,Vietnam Airlines,VN1272,06:55:00 03/04/2021,08:55:00 03/04/2021,309000,661000,970000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EL)-P
vj16169906141,vj,Vietjet,VJ252,07:15:00 03/04/2021,09:20:00 03/04/2021,199000,650900,849900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
qh16169906170,qh,Bamboo Airways,QH1174,08:50:00 03/04/2021,10:50:00 03/04/2021,399000,672000,1071000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco Saver
vj16169906212,vj,Vietjet,VJ240,09:35:00 03/04/2021,11:35:00 03/04/2021,409000,661900,1070900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16169906241,vna,Vietnam Airlines,VN1274,11:25:00 03/04/2021,13:25:00 03/04/2021,609000,681000,1290000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EC)-T
vj16169906273,vj,Vietjet,VJ246,11:50:00 03/04/2021,14:00:00 03/04/2021,199000,650900,849900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
qh16169906321,qh,Bamboo Airways,QH1172,12:05:00 03/04/2021,14:05:00 03/04/2021,399000,672000,1071000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco Saver
vj16169906344,vj,Vietjet,VJ250,15:45:00 03/04/2021,17:45:00 03/04/2021,199000,650900,849900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16169906372,vna,Vietnam Airlines,VN1278,16:30:00 03/04/2021,18:30:00 03/04/2021,399000,670000,1069000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EC)-E
vj16169906405,vj,Vietjet,VJ254,17:55:00 03/04/2021,19:50:00 03/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vj16169906446,vj,Vietjet,VJ248,19:10:00 03/04/2021,21:15:00 03/04/2021,199000,650900,849900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vj16169906530,vj,Vietjet,VJ241,08:40:00 03/04/2021,10:40:00 03/04/2021,199000,650900,849900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169906610,vna,Vietnam Airlines,VN1273,09:35:00 03/04/2021,11:45:00 03/04/2021,399000,670000,1069000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-E
qh16169906650,qh,Bamboo Airways,QH1175,12:00:00 03/04/2021,14:00:00 03/04/2021,199000,662000,861000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vj16169906681,vj,Vietjet,VJ243,12:20:00 03/04/2021,14:20:00 03/04/2021,199000,650900,849900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169906711,vna,Vietnam Airlines,VN1275,14:05:00 03/04/2021,16:15:00 03/04/2021,399000,670000,1069000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-E
vj16169906742,vj,Vietjet,VJ249,14:30:00 03/04/2021,16:25:00 03/04/2021,199000,650900,849900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
qh16169906781,qh,Bamboo Airways,QH1173,14:50:00 03/04/2021,16:50:00 03/04/2021,199000,662000,861000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vj16169906813,vj,Vietjet,VJ253,15:30:00 03/04/2021,17:30:00 03/04/2021,199000,650900,849900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169906854,vj,Vietjet,VJ245,18:20:00 03/04/2021,20:20:00 03/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169906882,vna,Vietnam Airlines,VN1279,19:10:00 03/04/2021,21:20:00 03/04/2021,309000,661000,970000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16169906915,vj,Vietjet,VJ255,20:25:00 03/04/2021,22:25:00 03/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169906946,vj,Vietjet,VJ247,21:45:00 03/04/2021,23:40:00 03/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169907030,vj,Vietjet,VJ212,06:10:00 03/04/2021,08:00:00 03/04/2021,299000,660900,959900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
qh16169907130,qh,Bamboo Airways,VN6434,06:35:00 03/04/2021,08:30:00 03/04/2021,209000,672000,1071000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco Saver
qh16169907170,qh,Bamboo Airways,QH1152,06:35:00 03/04/2021,08:30:00 03/04/2021,399000,672000,1071000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco Saver
vj16169907191,vj,Vietjet,VJ218,07:10:00 03/04/2021,09:00:00 03/04/2021,299000,660900,959900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16169907231,vna,Pacific Airlines,VN6430,07:50:00 03/04/2021,09:40:00 03/04/2021,209000,661000,870000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EL)-P
vna16169907262,vna,Vietnam Airlines,VN1262,08:25:00 03/04/2021,10:20:00 03/04/2021,609000,681000,1290000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-T
vj16169907292,vj,Vietjet,VJ214,10:35:00 03/04/2021,12:25:00 03/04/2021,299000,660900,959900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16169907333,vna,Vietnam Airlines,VN1264,12:40:00 03/04/2021,14:35:00 03/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-R
vj16169907373,vj,Vietjet,VJ220,12:50:00 03/04/2021,14:40:00 03/04/2021,299000,660900,959900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16169907470,vna,Vietnam Airlines,VN1261,08:55:00 03/04/2021,10:55:00 03/04/2021,509000,671000,1180000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-E
vj16169907550,vj,Vietjet,VJ219,09:35:00 03/04/2021,11:40:00 03/04/2021,409000,661900,1070900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169907581,vna,Pacific Airlines,VN6431,10:20:00 03/04/2021,12:15:00 03/04/2021,109000,651000,760000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16169907612,vna,Vietnam Airlines,VN1263,11:10:00 03/04/2021,13:10:00 03/04/2021,609000,681000,1290000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-T
vj16169907651,vj,Vietjet,VJ213,13:00:00 03/04/2021,14:50:00 03/04/2021,409000,661900,1070900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169907682,vj,Vietjet,VJ211,13:15:00 03/04/2021,15:00:00 03/04/2021,409000,661900,1070900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
qh16169907710,qh,Bamboo Airways,QH1153,14:20:00 03/04/2021,16:10:00 03/04/2021,399000,672000,1071000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vj16169907743,vj,Vietjet,VJ221,15:15:00 03/04/2021,17:00:00 03/04/2021,409000,661900,1070900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169907783,vna,Vietnam Airlines,VN1265,15:30:00 03/04/2021,17:30:00 03/04/2021,509000,671000,1180000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-E
vj16169907814,vj,Vietjet,VJ225,17:25:00 03/04/2021,19:15:00 03/04/2021,409000,661900,1070900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169907844,vna,Vietnam Airlines,VN7263,18:35:00 03/04/2021,20:30:00 03/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vna16169907875,vna,Vietnam Airlines,VN1267,19:50:00 03/04/2021,21:45:00 03/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vna16169907916,vna,Pacific Airlines,VN6435,20:05:00 03/04/2021,21:50:00 03/04/2021,109000,651000,760000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
qh16169907941,qh,Bamboo Airways,QH1155,21:05:00 03/04/2021,23:00:00 03/04/2021,199000,662000,861000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vna16169907987,vna,Pacific Airlines,VN6433,21:25:00 03/04/2021,23:15:00 03/04/2021,109000,651000,760000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16169908018,vna,Vietnam Airlines,VN1269,21:50:00 03/04/2021,23:45:00 03/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16169908045,vj,Vietjet,VJ215,22:15:00 03/04/2021,00:00:00 03/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169908086,vj,Vietjet,VJ223,23:10:00 03/04/2021,01:00:00 03/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169908190,vj,Vietjet,VJ302,06:40:00 03/04/2021,08:05:00 03/04/2021,209000,651900,860900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16169908270,vna,Vietnam Airlines,VN1372,06:45:00 03/04/2021,08:15:00 03/04/2021,309000,661000,970000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EC)-E
qh16169908310,qh,Bamboo Airways,QH1102,08:40:00 03/04/2021,10:05:00 03/04/2021,199000,662000,861000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco Saver
vna16169908351,vna,Vietnam Airlines,VN7370,08:45:00 03/04/2021,10:15:00 03/04/2021,199000,660000,859000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EL)-P
vna16169908392,vna,Vietnam Airlines,VN1374,09:20:00 03/04/2021,10:50:00 03/04/2021,199000,660000,859000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EL)-P
vj16169908411,vj,Vietjet,VJ308,09:25:00 03/04/2021,10:45:00 03/04/2021,209000,651900,860900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16169908453,vna,Vietnam Airlines,VN1376,11:25:00 03/04/2021,12:55:00 03/04/2021,309000,661000,970000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EC)-E
vj16169908482,vj,Vietjet,VJ304,12:30:00 03/04/2021,13:55:00 03/04/2021,209000,651900,860900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16169908514,vna,Pacific Airlines,VN6210,13:10:00 03/04/2021,14:35:00 03/04/2021,359000,666000,1025000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EC)-T
vj16169908553,vj,Vietjet,VJ314,13:45:00 03/04/2021,15:10:00 03/04/2021,209000,651900,860900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
qh16169908591,qh,Bamboo Airways,QH1104,14:00:00 03/04/2021,15:25:00 03/04/2021,49000,657000,706000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco Saver
vj16169908624,vj,Vietjet,VJ310,15:05:00 03/04/2021,16:30:00 03/04/2021,209000,651900,860900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16169908665,vna,Vietnam Airlines,VN1378,15:45:00 03/04/2021,17:15:00 03/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EL)-A
vj16169908695,vj,Vietjet,VJ306,18:35:00 03/04/2021,19:50:00 03/04/2021,209000,651900,860900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16169908736,vna,Vietnam Airlines,VN7372,19:55:00 03/04/2021,21:25:00 03/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EL)-A
vj16169908766,vj,Vietjet,VJ312,21:10:00 03/04/2021,22:35:00 03/04/2021,209000,651900,860900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vj16169908870,vj,Vietjet,VJ303,08:35:00 03/04/2021,10:00:00 03/04/2021,49000,645900,694900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16169908951,vj,Vietnam Airlines,VJ301,09:05:00 03/04/2021,10:45:00 03/04/2021,49000,660000,759000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
qh16169908990,qh,Bamboo Airways,QH1103,10:50:00 03/04/2021,12:25:00 03/04/2021,49000,657000,706000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vna16169909021,vna,Vietnam Airlines,VN7371,10:50:00 03/04/2021,12:30:00 03/04/2021,99000,660000,759000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16169909051,vj,Vietjet,VJ301,11:30:00 03/04/2021,12:55:00 03/04/2021,49000,645900,694900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169909092,vna,Vietnam Airlines,VN1375,12:10:00 03/04/2021,13:35:00 03/04/2021,99000,660000,759000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16169909123,vna,Vietnam Airlines,VN1377,13:50:00 03/04/2021,15:30:00 03/04/2021,99000,660000,759000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16169909220,vj,Vietjet,VJ370,05:55:00 03/04/2021,07:15:00 03/04/2021,289000,659900,948900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vna16169909300,vna,Pacific Airlines,VN6282,07:40:00 03/04/2021,09:00:00 03/04/2021,259000,666000,925000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EC)-E
vj16169909331,vj,Vietjet,VJ378,10:45:00 03/04/2021,12:05:00 03/04/2021,289000,659900,948900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vna16169909371,vna,Vietnam Airlines,VN1460,11:40:00 03/04/2021,13:05:00 03/04/2021,209000,661000,870000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EL)-P
vna16169909402,vna,Pacific Airlines,VN6284,14:15:00 03/04/2021,15:35:00 03/04/2021,259000,666000,925000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EC)-E
vj16169909442,vj,Vietjet,VJ372,14:40:00 03/04/2021,16:00:00 03/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vj16169909473,vj,Vietjet,VJ374,15:15:00 03/04/2021,16:35:00 03/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vna16169909513,vna,Vietnam Airlines,VN1462,16:50:00 03/04/2021,18:15:00 03/04/2021,109000,651000,760000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EL)-A
vna16169909544,vna,Vietnam Airlines,VN1464,18:05:00 03/04/2021,19:30:00 03/04/2021,109000,651000,760000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EL)-A
vj16169909574,vj,Vietjet,VJ376,18:20:00 03/04/2021,19:40:00 03/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vj16169909660,vj,Vietjet,VJ371,07:50:00 03/04/2021,09:10:00 03/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169909760,vna,Pacific Airlines,VN6283,10:10:00 03/04/2021,11:30:00 03/04/2021,59000,656000,715000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16169909791,vj,Vietjet,VJ373,12:40:00 03/04/2021,14:00:00 03/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169909831,vna,Vietnam Airlines,VN1461,13:45:00 03/04/2021,15:10:00 03/04/2021,209000,661000,870000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16169909862,vj,Vietjet,VJ377,16:30:00 03/04/2021,17:45:00 03/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169909902,vna,Pacific Airlines,VN6285,16:55:00 03/04/2021,18:10:00 03/04/2021,159000,656000,815000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16169909933,vj,Vietjet,VJ375,17:15:00 03/04/2021,18:35:00 03/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169909963,vna,Vietnam Airlines,VN1463,19:00:00 03/04/2021,20:25:00 03/04/2021,109000,651000,760000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16169910004,vj,Vietjet,VJ379,20:10:00 03/04/2021,21:25:00 03/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16169910034,vna,Vietnam Airlines,VN1465,20:10:00 03/04/2021,21:35:00 03/04/2021,109000,651000,760000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16169910150,vna,Vietnam Airlines,VN7180,07:25:00 03/04/2021,08:45:00 03/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vj16169910220,vj,Vietjet,VJ504,07:30:00 03/04/2021,08:45:00 03/04/2021,39000,644900,683900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vna16169910261,vna,Vietnam Airlines,VN186,08:05:00 03/04/2021,09:25:00 03/04/2021,1109000,731000,1840000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EF)-K
vna16169910292,vna,Vietnam Airlines,VN7150,08:30:00 03/04/2021,09:50:00 03/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vj16169910321,vj,Vietjet,VJ506,09:00:00 03/04/2021,10:20:00 03/04/2021,99000,650900,749900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vna16169910353,vna,Vietnam Airlines,VN156,09:10:00 03/04/2021,10:30:00 03/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16169910394,vna,Vietnam Airlines,VN160,10:25:00 03/04/2021,11:45:00 03/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16169910435,vna,Vietnam Airlines,VN164,11:25:00 03/04/2021,12:45:00 03/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
qh16169910460,qh,Bamboo Airways,QH104,12:40:00 03/04/2021,14:00:00 03/04/2021,699000,692000,1391000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco Saver
vna16169910506,vna,Pacific Airlines,VN6076,12:45:00 03/04/2021,14:05:00 03/04/2021,49000,655000,704000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16169910537,vna,Vietnam Airlines,VN168,14:05:00 03/04/2021,15:25:00 03/04/2021,199000,660000,859000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-P
vna16169910578,vna,Vietnam Airlines,VN172,15:10:00 03/04/2021,16:30:00 03/04/2021,199000,660000,859000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-P
vj16169910602,vj,Vietjet,VJ514,15:30:00 03/04/2021,16:45:00 03/04/2021,209000,651900,860900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vna16169910639,vna,Vietnam Airlines,VN176,17:10:00 03/04/2021,18:30:00 03/04/2021,199000,660000,859000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-P
vna161699106610,vna,Vietnam Airlines,VN178,18:15:00 03/04/2021,19:35:00 03/04/2021,1829000,803000,2632000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EG)-M
vna161699107011,vna,Vietnam Airlines,VN182,18:30:00 03/04/2021,19:50:00 03/04/2021,199000,660000,859000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-P
vta16169910730,vta,Vietravel Airlines,VU 658,19:00:00 03/04/2021,20:20:00 03/04/2021,90000,650000,740000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Aregow (A) - Vé không hoàn
vna161699107712,vna,Vietnam Airlines,VN184,20:20:00 03/04/2021,21:40:00 03/04/2021,199000,660000,859000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-P
vj16169910803,vj,Vietjet,VJ520,20:25:00 03/04/2021,21:45:00 03/04/2021,469000,667900,1136900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
